Âmbito Geográfico,Anos,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Município,Almada,2010," 610,155.6"
Município,Almada,2011," 515,612.4"
Município,Almada,2012," 421,644.1"
Município,Almada,2013," 403,436.1"
Município,Almada,2014," 421,104.7"
Município,Almada,2015," 506,018.1"
Município,Almada,2016," 550,988.7"
Município,Almada,2017," 599,639.1"
Município,Almada,2018," 639,685.4"
Município,Almada,2019," 703,559.7"
Município,Almada,2020," 642,389.2"
Município,Amadora,2010," 1,463,630.8"
Município,Amadora,2011," 1,286,847.3"
Município,Amadora,2012," 1,132,175.7"
Município,Amadora,2013," 1,060,558.4"
Município,Amadora,2014," 1,051,246.9"
Município,Amadora,2015," 1,040,246.6"
Município,Amadora,2016," 1,083,013.0"
Município,Amadora,2017," 1,181,277.4"
Município,Amadora,2018," 1,271,880.0"
Município,Amadora,2019," 1,346,533.0"
Município,Amadora,2020," 1,351,570.1"
Município,Barreiro,2010," 248,280.5"
Município,Barreiro,2011," 218,139.4"
Município,Barreiro,2012," 184,420.8"
Município,Barreiro,2013," 190,595.5"
Município,Barreiro,2014," 178,001.0"
Município,Barreiro,2015," 186,849.2"
Município,Barreiro,2016," 192,383.7"
Município,Barreiro,2017," 199,942.3"
Município,Barreiro,2018," 196,415.7"
Município,Barreiro,2019," 205,787.7"
Município,Barreiro,2020," 207,472.0"
Município,Cascais,2010," 2,109,023.0"
Município,Cascais,2011," 1,843,513.5"
Município,Cascais,2012," 1,569,946.6"
Município,Cascais,2013," 1,557,165.8"
Município,Cascais,2014," 1,616,792.7"
Município,Cascais,2015," 1,766,485.3"
Município,Cascais,2016," 1,864,250.5"
Município,Cascais,2017," 2,057,631.0"
Município,Cascais,2018," 2,172,801.1"
Município,Cascais,2019," 2,261,963.3"
Município,Cascais,2020," 1,917,132.6"
Município,Lisboa,2010," 23,197,405.8"
Município,Lisboa,2011," 20,930,717.2"
Município,Lisboa,2012," 19,152,146.7"
Município,Lisboa,2013,"┴  18,753,435.2"
Município,Lisboa,2014," 19,317,818.3"
Município,Lisboa,2015," 19,741,655.1"
Município,Lisboa,2016," 20,721,675.5"
Município,Lisboa,2017," 21,960,303.6"
Município,Lisboa,2018," 22,594,028.2"
Município,Lisboa,2019," 23,629,112.1"
Município,Lisboa,2020," 19,182,897.8"
Município,Loures,2010," 1,719,275.3"
Município,Loures,2011," 1,572,431.8"
Município,Loures,2012," 1,415,820.5"
Município,Loures,2013,"┴  1,344,608.3"
Município,Loures,2014," 1,377,483.7"
Município,Loures,2015," 1,440,565.6"
Município,Loures,2016," 1,509,791.5"
Município,Loures,2017," 1,624,414.1"
Município,Loures,2018," 1,707,997.0"
Município,Loures,2019," 1,827,957.3"
Município,Loures,2020," 1,735,477.4"
Município,Mafra,2010," 543,130.0"
Município,Mafra,2011," 482,660.4"
Município,Mafra,2012," 410,503.1"
Município,Mafra,2013," 416,517.7"
Município,Mafra,2014," 431,321.8"
Município,Mafra,2015," 467,224.1"
Município,Mafra,2016," 512,901.1"
Município,Mafra,2017," 560,504.1"
Município,Mafra,2018," 598,749.9"
Município,Mafra,2019," 683,876.3"
Município,Mafra,2020," 658,279.1"
Município,Moita,2010," 173,060.6"
Município,Moita,2011," 155,464.3"
Município,Moita,2012," 137,766.1"
Município,Moita,2013," 123,072.0"
Município,Moita,2014," 119,404.3"
Município,Moita,2015," 123,311.1"
Município,Moita,2016," 124,762.0"
Município,Moita,2017," 128,767.3"
Município,Moita,2018," 138,345.4"
Município,Moita,2019," 147,744.7"
Município,Moita,2020," 133,532.1"
Município,Montijo,2010," 274,180.4"
Município,Montijo,2011," 246,060.3"
Município,Montijo,2012," 219,521.8"
Município,Montijo,2013," 224,820.1"
Município,Montijo,2014," 240,867.6"
Município,Montijo,2015," 199,889.3"
Município,Montijo,2016," 215,268.2"
Município,Montijo,2017," 237,958.8"
Município,Montijo,2018," 261,888.3"
Município,Montijo,2019," 303,488.1"
Município,Montijo,2020," 309,135.0"
Município,Odivelas,2010," 496,387.7"
Município,Odivelas,2011," 438,055.8"
Município,Odivelas,2012," 380,051.8"
Município,Odivelas,2013," 372,662.9"
Município,Odivelas,2014," 396,983.3"
Município,Odivelas,2015," 432,650.1"
Município,Odivelas,2016," 472,077.0"
Município,Odivelas,2017," 511,985.0"
Município,Odivelas,2018," 587,698.3"
Município,Odivelas,2019," 637,869.8"
Município,Odivelas,2020," 574,378.9"
Município,Oeiras,2010," 5,607,462.3"
Município,Oeiras,2011," 5,002,435.4"
Município,Oeiras,2012," 4,671,276.3"
Município,Oeiras,2013," 4,736,765.0"
Município,Oeiras,2014," 4,801,806.4"
Município,Oeiras,2015," 4,750,559.4"
Município,Oeiras,2016," 4,930,351.5"
Município,Oeiras,2017," 4,950,770.4"
Município,Oeiras,2018," 5,096,318.6"
Município,Oeiras,2019," 5,401,775.2"
Município,Oeiras,2020," 5,369,738.8"
Município,Palmela,2010," 851,388.1"
Município,Palmela,2011," 842,938.0"
Município,Palmela,2012," 737,076.6"
Município,Palmela,2013," 730,813.3"
Município,Palmela,2014," 769,403.6"
Município,Palmela,2015," 762,074.7"
Município,Palmela,2016," 735,852.6"
Município,Palmela,2017," 831,635.2"
Município,Palmela,2018," 1,008,279.9"
Município,Palmela,2019," 1,091,269.4"
Município,Palmela,2020," 1,023,544.7"
Município,Seixal,2010," 520,555.6"
Município,Seixal,2011," 446,744.2"
Município,Seixal,2012," 367,186.1"
Município,Seixal,2013," 347,134.8"
Município,Seixal,2014," 371,499.7"
Município,Seixal,2015," 398,242.3"
Município,Seixal,2016," 460,796.6"
Município,Seixal,2017," 552,992.9"
Município,Seixal,2018," 587,650.5"
Município,Seixal,2019," 621,782.9"
Município,Seixal,2020," 585,071.3"
Município,Sesimbra,2010," 138,464.9"
Município,Sesimbra,2011," 132,587.2"
Município,Sesimbra,2012," 99,155.3"
Município,Sesimbra,2013," 102,973.0"
Município,Sesimbra,2014," 96,102.1"
Município,Sesimbra,2015," 109,740.5"
Município,Sesimbra,2016," 118,560.4"
Município,Sesimbra,2017," 133,433.4"
Município,Sesimbra,2018," 143,095.9"
Município,Sesimbra,2019," 167,240.4"
Município,Sesimbra,2020," 166,423.3"
Município,Setúbal,2010," 1,102,166.4"
Município,Setúbal,2011," 953,663.9"
Município,Setúbal,2012," 846,676.3"
Município,Setúbal,2013," 813,346.3"
Município,Setúbal,2014," 906,823.2"
Município,Setúbal,2015," 1,011,147.4"
Município,Setúbal,2016," 995,725.9"
Município,Setúbal,2017," 1,029,192.4"
Município,Setúbal,2018," 1,062,949.0"
Município,Setúbal,2019," 1,017,225.0"
Município,Setúbal,2020," 1,030,945.7"
Município,Sintra,2010," 3,211,152.6"
Município,Sintra,2011," 2,805,658.6"
Município,Sintra,2012," 2,471,186.7"
Município,Sintra,2013," 2,456,105.3"
Município,Sintra,2014," 2,587,373.3"
Município,Sintra,2015," 2,763,651.4"
Município,Sintra,2016," 2,783,965.6"
Município,Sintra,2017," 2,874,599.8"
Município,Sintra,2018," 3,077,968.0"
Município,Sintra,2019," 3,309,955.9"
Município,Sintra,2020," 3,209,647.7"
Município,Vila Franca de Xira,2010," 937,685.7"
Município,Vila Franca de Xira,2011," 935,137.6"
Município,Vila Franca de Xira,2012," 803,830.3"
Município,Vila Franca de Xira,2013," 756,687.4"
Município,Vila Franca de Xira,2014," 791,156.0"
Município,Vila Franca de Xira,2015," 897,019.7"
Município,Vila Franca de Xira,2016," 921,210.2"
Município,Vila Franca de Xira,2017," 1,017,352.0"
Município,Vila Franca de Xira,2018," 1,112,211.0"
Município,Vila Franca de Xira,2019," 1,014,354.7"
Município,Vila Franca de Xira,2020," 1,061,649.6"
NUTS II,Alentejo,2010," 3,906,848.1"
NUTS II,Alentejo,2011," 3,590,540.5"
NUTS II,Alentejo,2012," 3,021,950.6"
NUTS II,Alentejo,2013," 3,046,295.1"
NUTS II,Alentejo,2014," 3,259,107.4"
NUTS II,Alentejo,2015," 3,591,687.2"
NUTS II,Alentejo,2016," 3,743,130.4"
NUTS II,Alentejo,2017," 4,132,074.2"
NUTS II,Alentejo,2018," 4,112,740.3"
NUTS II,Alentejo,2019," 4,324,700.0"
NUTS II,Alentejo,2020," 4,071,036.3"
NUTS III,Alentejo Litoral,2010," 609,934.7"
NUTS III,Alentejo Litoral,2011," 645,442.2"
NUTS III,Alentejo Litoral,2012," 453,104.3"
NUTS III,Alentejo Litoral,2013," 474,864.0"
NUTS III,Alentejo Litoral,2014," 537,238.9"
NUTS III,Alentejo Litoral,2015," 693,566.4"
NUTS III,Alentejo Litoral,2016," 761,507.4"
NUTS III,Alentejo Litoral,2017," 810,013.3"
NUTS III,Alentejo Litoral,2018," 723,173.1"
NUTS III,Alentejo Litoral,2019," 808,624.6"
NUTS III,Alentejo Litoral,2020," 729,788.9"
Município,Alcácer do Sal,2010," 48,176.8"
Município,Alcácer do Sal,2011," 43,720.5"
Município,Alcácer do Sal,2012," 38,116.7"
Município,Alcácer do Sal,2013," 38,024.2"
Município,Alcácer do Sal,2014," 30,225.8"
Município,Alcácer do Sal,2015," 39,299.2"
Município,Alcácer do Sal,2016," 40,887.0"
Município,Alcácer do Sal,2017," 57,807.7"
Município,Alcácer do Sal,2018," 57,510.1"
Município,Alcácer do Sal,2019," 60,720.5"
Município,Alcácer do Sal,2020," 56,655.6"
Município,Grândola,2010," 45,120.8"
Município,Grândola,2011," 86,720.6"
Município,Grândola,2012," 50,786.4"
Município,Grândola,2013," 47,958.3"
Município,Grândola,2014," 45,071.3"
Município,Grândola,2015," 49,889.4"
Município,Grândola,2016," 50,183.3"
Município,Grândola,2017," 55,699.1"
Município,Grândola,2018," 64,936.7"
Município,Grândola,2019," 71,493.7"
Município,Grândola,2020," 54,783.5"
Município,Odemira,2010," 106,318.2"
Município,Odemira,2011," 102,494.1"
Município,Odemira,2012," 91,442.1"
Município,Odemira,2013," 99,355.8"
Município,Odemira,2014," 109,910.2"
Município,Odemira,2015," 129,730.4"
Município,Odemira,2016," 146,299.2"
Município,Odemira,2017," 168,465.3"
Município,Odemira,2018," 187,499.8"
Município,Odemira,2019," 220,188.4"
Município,Odemira,2020," 220,934.0"
Município,Santiago do Cacém,2010," 117,998.5"
Município,Santiago do Cacém,2011," 117,677.1"
Município,Santiago do Cacém,2012," 98,573.8"
Município,Santiago do Cacém,2013," 87,931.6"
Município,Santiago do Cacém,2014," 91,029.5"
Município,Santiago do Cacém,2015," 92,524.4"
Município,Santiago do Cacém,2016," 95,952.5"
Município,Santiago do Cacém,2017," 105,499.8"
Município,Santiago do Cacém,2018," 109,691.2"
Município,Santiago do Cacém,2019," 122,268.1"
Município,Santiago do Cacém,2020," 111,704.5"
Município,Sines,2010," 292,320.5"
Município,Sines,2011," 294,829.9"
Município,Sines,2012," 174,185.2"
Município,Sines,2013," 201,594.2"
Município,Sines,2014," 261,002.0"
Município,Sines,2015," 382,123.0"
Município,Sines,2016," 428,185.4"
Município,Sines,2017," 422,541.3"
Município,Sines,2018," 303,535.4"
Município,Sines,2019," 333,953.8"
Município,Sines,2020," 285,711.3"
NUTS III,Baixo Alentejo,2010," 686,444.8"
NUTS III,Baixo Alentejo,2011," 618,391.4"
NUTS III,Baixo Alentejo,2012," 572,990.4"
NUTS III,Baixo Alentejo,2013," 554,242.2"
NUTS III,Baixo Alentejo,2014," 581,153.1"
NUTS III,Baixo Alentejo,2015," 614,970.1"
NUTS III,Baixo Alentejo,2016," 612,345.9"
NUTS III,Baixo Alentejo,2017," 721,367.1"
NUTS III,Baixo Alentejo,2018," 708,880.1"
NUTS III,Baixo Alentejo,2019," 705,092.8"
NUTS III,Baixo Alentejo,2020," 636,478.6"
Município,Aljustrel,2010," 28,349.1"
Município,Aljustrel,2011," 47,481.7"
Município,Aljustrel,2012," 80,661.9"
Município,Aljustrel,2013," 89,166.7"
Município,Aljustrel,2014," 109,493.0"
Município,Aljustrel,2015," 103,241.6"
Município,Aljustrel,2016," 90,898.4"
Município,Aljustrel,2017," 113,725.9"
Município,Aljustrel,2018," 87,024.8"
Município,Aljustrel,2019," 93,837.9"
Município,Aljustrel,2020," 86,095.3"
Município,Almodôvar,2010," 16,529.2"
Município,Almodôvar,2011," 15,182.2"
Município,Almodôvar,2012," 13,611.0"
Município,Almodôvar,2013," 14,436.2"
Município,Almodôvar,2014," 14,418.8"
Município,Almodôvar,2015," 16,916.8"
Município,Almodôvar,2016," 17,279.2"
Município,Almodôvar,2017," 17,947.8"
Município,Almodôvar,2018," 18,358.5"
Município,Almodôvar,2019," 19,463.2"
Município,Almodôvar,2020," 18,177.5"
Município,Alvito,2010," 3,266.9"
Município,Alvito,2011," 2,517.7"
Município,Alvito,2012," 2,410.2"
Município,Alvito,2013," 2,545.1"
Município,Alvito,2014," 2,516.5"
Município,Alvito,2015," 3,032.4"
Município,Alvito,2016," 3,292.4"
Município,Alvito,2017," 3,879.8"
Município,Alvito,2018," 3,774.8"
Município,Alvito,2019," 4,065.5"
Município,Alvito,2020," 3,742.1"
Município,Barrancos,2010," 4,593.9"
Município,Barrancos,2011," 3,472.3"
Município,Barrancos,2012," 2,144.7"
Município,Barrancos,2013," 1,992.6"
Município,Barrancos,2014," 3,172.4"
Município,Barrancos,2015," 3,246.3"
Município,Barrancos,2016," 3,515.4"
Município,Barrancos,2017," 3,274.0"
Município,Barrancos,2018," 3,163.9"
Município,Barrancos,2019," 2,657.0"
Município,Barrancos,2020," 1,747.2"
Município,Beja,2010," 128,677.0"
Município,Beja,2011," 111,294.0"
Município,Beja,2012," 106,869.0"
Município,Beja,2013," 120,522.4"
Município,Beja,2014," 120,327.6"
Município,Beja,2015," 157,309.1"
Município,Beja,2016," 140,335.1"
Município,Beja,2017," 182,987.1"
Município,Beja,2018," 165,582.9"
Município,Beja,2019," 182,831.3"
Município,Beja,2020," 177,879.5"
Município,Castro Verde,2010," 335,304.1"
Município,Castro Verde,2011," 277,011.2"
Município,Castro Verde,2012," 218,194.8"
Município,Castro Verde,2013," 175,836.0"
Município,Castro Verde,2014," 171,288.3"
Município,Castro Verde,2015," 139,783.3"
Município,Castro Verde,2016," 164,531.1"
Município,Castro Verde,2017," 187,008.6"
Município,Castro Verde,2018," 214,672.6"
Município,Castro Verde,2019," 173,017.2"
Município,Castro Verde,2020," 128,774.4"
Município,Cuba,2010," 6,684.7"
Município,Cuba,2011," 5,657.3"
Município,Cuba,2012," 6,005.3"
Município,Cuba,2013," 5,760.1"
Município,Cuba,2014," 6,079.6"
Município,Cuba,2015," 7,888.8"
Município,Cuba,2016," 6,396.7"
Município,Cuba,2017," 10,529.6"
Município,Cuba,2018," 7,584.3"
Município,Cuba,2019," 9,304.3"
Município,Cuba,2020, 956.9
Município,Ferreira do Alentejo,2010," 24,563.7"
Município,Ferreira do Alentejo,2011," 23,491.7"
Município,Ferreira do Alentejo,2012," 22,285.3"
Município,Ferreira do Alentejo,2013," 25,838.5"
Município,Ferreira do Alentejo,2014," 27,133.2"
Município,Ferreira do Alentejo,2015," 47,437.3"
Município,Ferreira do Alentejo,2016," 42,399.2"
Município,Ferreira do Alentejo,2017," 47,134.4"
Município,Ferreira do Alentejo,2018," 47,582.3"
Município,Ferreira do Alentejo,2019," 46,115.7"
Município,Ferreira do Alentejo,2020," 56,630.5"
Município,Mértola,2010," 11,752.6"
Município,Mértola,2011," 11,582.1"
Município,Mértola,2012," 10,690.6"
Município,Mértola,2013," 9,615.4"
Município,Mértola,2014," 10,472.1"
Município,Mértola,2015," 10,584.4"
Município,Mértola,2016," 11,531.3"
Município,Mértola,2017," 12,496.6"
Município,Mértola,2018," 13,723.3"
Município,Mértola,2019," 14,460.8"
Município,Mértola,2020," 13,914.8"
Município,Moura,2010," 64,560.0"
Município,Moura,2011," 63,027.4"
Município,Moura,2012," 62,158.5"
Município,Moura,2013," 58,682.6"
Município,Moura,2014," 62,046.7"
Município,Moura,2015," 63,278.1"
Município,Moura,2016," 68,019.8"
Município,Moura,2017," 72,877.9"
Município,Moura,2018," 74,448.8"
Município,Moura,2019," 77,972.3"
Município,Moura,2020," 71,892.0"
Município,Ourique,2010," 13,360.5"
Município,Ourique,2011," 13,005.6"
Município,Ourique,2012," 11,538.4"
Município,Ourique,2013," 11,885.3"
Município,Ourique,2014," 12,090.9"
Município,Ourique,2015," 13,089.5"
Município,Ourique,2016," 14,118.0"
Município,Ourique,2017," 14,887.5"
Município,Ourique,2018," 14,686.3"
Município,Ourique,2019," 18,869.8"
Município,Ourique,2020," 17,744.7"
Município,Serpa,2010," 34,065.5"
Município,Serpa,2011," 30,066.1"
Município,Serpa,2012," 24,980.8"
Município,Serpa,2013," 25,977.1"
Município,Serpa,2014," 28,455.6"
Município,Serpa,2015," 34,178.4"
Município,Serpa,2016," 34,172.4"
Município,Serpa,2017," 38,773.1"
Município,Serpa,2018," 41,966.0"
Município,Serpa,2019," 44,130.6"
Município,Serpa,2020," 41,582.8"
Município,Vidigueira,2010," 14,737.7"
Município,Vidigueira,2011," 14,602.1"
Município,Vidigueira,2012," 11,439.8"
Município,Vidigueira,2013," 11,984.2"
Município,Vidigueira,2014," 13,658.4"
Município,Vidigueira,2015," 14,984.1"
Município,Vidigueira,2016," 15,856.7"
Município,Vidigueira,2017," 15,845.0"
Município,Vidigueira,2018," 16,311.5"
Município,Vidigueira,2019," 18,367.3"
Município,Vidigueira,2020," 17,341.2"
NUTS III,Lezíria do Tejo,2010," 1,423,037.6"
NUTS III,Lezíria do Tejo,2011," 1,238,212.3"
NUTS III,Lezíria do Tejo,2012," 1,101,052.8"
NUTS III,Lezíria do Tejo,2013," 1,089,744.4"
NUTS III,Lezíria do Tejo,2014," 1,139,606.6"
NUTS III,Lezíria do Tejo,2015," 1,211,462.5"
NUTS III,Lezíria do Tejo,2016," 1,274,542.8"
NUTS III,Lezíria do Tejo,2017," 1,382,463.7"
NUTS III,Lezíria do Tejo,2018," 1,391,654.5"
NUTS III,Lezíria do Tejo,2019," 1,496,700.3"
NUTS III,Lezíria do Tejo,2020," 1,513,153.5"
Município,Almeirim,2010," 91,381.4"
Município,Almeirim,2011," 77,453.9"
Município,Almeirim,2012," 66,666.7"
Município,Almeirim,2013," 70,169.6"
Município,Almeirim,2014," 75,067.4"
Município,Almeirim,2015," 79,488.0"
Município,Almeirim,2016," 80,258.2"
Município,Almeirim,2017," 84,082.1"
Município,Almeirim,2018," 91,739.1"
Município,Almeirim,2019," 99,759.5"
Município,Almeirim,2020," 97,734.3"
Município,Alpiarça,2010," 29,065.2"
Município,Alpiarça,2011," 28,221.3"
Município,Alpiarça,2012," 23,736.6"
Município,Alpiarça,2013," 29,231.2"
Município,Alpiarça,2014," 28,421.6"
Município,Alpiarça,2015," 25,027.3"
Município,Alpiarça,2016," 27,913.7"
Município,Alpiarça,2017," 34,397.7"
Município,Alpiarça,2018," 36,813.3"
Município,Alpiarça,2019," 39,217.4"
Município,Alpiarça,2020," 37,764.4"
Município,Azambuja,2010," 225,522.0"
Município,Azambuja,2011," 185,774.9"
Município,Azambuja,2012," 164,725.3"
Município,Azambuja,2013," 166,251.8"
Município,Azambuja,2014," 180,474.5"
Município,Azambuja,2015," 181,776.0"
Município,Azambuja,2016," 186,263.7"
Município,Azambuja,2017," 184,956.9"
Município,Azambuja,2018," 167,973.8"
Município,Azambuja,2019," 165,547.6"
Município,Azambuja,2020," 182,531.1"
Município,Benavente,2010," 238,682.7"
Município,Benavente,2011," 208,779.1"
Município,Benavente,2012," 164,787.7"
Município,Benavente,2013," 175,551.8"
Município,Benavente,2014," 194,949.9"
Município,Benavente,2015," 200,851.9"
Município,Benavente,2016," 222,559.0"
Município,Benavente,2017," 227,160.2"
Município,Benavente,2018," 260,135.0"
Município,Benavente,2019," 279,532.6"
Município,Benavente,2020," 275,522.0"
Município,Cartaxo,2010," 111,795.8"
Município,Cartaxo,2011," 91,570.4"
Município,Cartaxo,2012," 88,641.9"
Município,Cartaxo,2013," 86,837.8"
Município,Cartaxo,2014," 88,652.9"
Município,Cartaxo,2015," 95,604.6"
Município,Cartaxo,2016," 101,774.1"
Município,Cartaxo,2017," 107,653.4"
Município,Cartaxo,2018," 109,697.6"
Município,Cartaxo,2019," 108,902.9"
Município,Cartaxo,2020," 105,581.3"
Município,Chamusca,2010," 51,748.3"
Município,Chamusca,2011," 47,518.5"
Município,Chamusca,2012," 40,407.0"
Município,Chamusca,2013," 38,961.0"
Município,Chamusca,2014," 45,432.9"
Município,Chamusca,2015," 51,341.9"
Município,Chamusca,2016," 50,532.8"
Município,Chamusca,2017," 54,089.2"
Município,Chamusca,2018," 51,866.9"
Município,Chamusca,2019," 53,165.8"
Município,Chamusca,2020," 57,458.5"
Município,Coruche,2010," 80,632.3"
Município,Coruche,2011," 82,680.6"
Município,Coruche,2012," 87,823.8"
Município,Coruche,2013," 66,993.0"
Município,Coruche,2014," 57,818.0"
Município,Coruche,2015," 64,998.0"
Município,Coruche,2016," 65,311.4"
Município,Coruche,2017," 68,605.0"
Município,Coruche,2018," 74,921.2"
Município,Coruche,2019," 83,181.8"
Município,Coruche,2020," 78,912.5"
Município,Golegã,2010," 19,245.3"
Município,Golegã,2011," 18,326.1"
Município,Golegã,2012," 18,135.9"
Município,Golegã,2013,"┴  18,042.9"
Município,Golegã,2014," 19,247.8"
Município,Golegã,2015," 20,326.4"
Município,Golegã,2016," 20,235.7"
Município,Golegã,2017," 23,021.5"
Município,Golegã,2018," 24,183.7"
Município,Golegã,2019," 28,624.8"
Município,Golegã,2020," 28,236.1"
Município,Rio Maior,2010," 161,937.3"
Município,Rio Maior,2011," 148,749.3"
Município,Rio Maior,2012," 125,044.6"
Município,Rio Maior,2013," 133,912.3"
Município,Rio Maior,2014," 138,468.6"
Município,Rio Maior,2015," 151,621.0"
Município,Rio Maior,2016," 160,068.3"
Município,Rio Maior,2017," 150,756.4"
Município,Rio Maior,2018," 159,184.0"
Município,Rio Maior,2019," 169,805.6"
Município,Rio Maior,2020," 176,283.1"
Município,Salvaterra de Magos,2010," 75,403.8"
Município,Salvaterra de Magos,2011," 63,973.1"
Município,Salvaterra de Magos,2012," 56,668.0"
Município,Salvaterra de Magos,2013," 54,843.9"
Município,Salvaterra de Magos,2014," 55,572.9"
Município,Salvaterra de Magos,2015," 63,654.1"
Município,Salvaterra de Magos,2016," 63,475.7"
Município,Salvaterra de Magos,2017," 63,999.3"
Município,Salvaterra de Magos,2018," 71,900.2"
Município,Salvaterra de Magos,2019," 83,470.1"
Município,Salvaterra de Magos,2020," 83,603.0"
Município,Santarém,2010," 337,623.5"
Município,Santarém,2011," 285,165.0"
Município,Santarém,2012," 264,415.3"
Município,Santarém,2013,"┴  248,949.0"
Município,Santarém,2014," 255,500.0"
Município,Santarém,2015," 276,773.4"
Município,Santarém,2016," 296,150.2"
Município,Santarém,2017," 383,742.0"
Município,Santarém,2018," 343,239.6"
Município,Santarém,2019," 385,492.2"
Município,Santarém,2020," 389,527.3"
NUTS III,Alto Alentejo,2010," 446,536.0"
NUTS III,Alto Alentejo,2011," 396,359.3"
NUTS III,Alto Alentejo,2012," 319,494.3"
NUTS III,Alto Alentejo,2013," 366,176.2"
NUTS III,Alto Alentejo,2014," 408,627.5"
NUTS III,Alto Alentejo,2015," 410,609.4"
NUTS III,Alto Alentejo,2016," 431,195.4"
NUTS III,Alto Alentejo,2017," 467,615.3"
NUTS III,Alto Alentejo,2018," 504,686.8"
NUTS III,Alto Alentejo,2019," 511,366.0"
NUTS III,Alto Alentejo,2020," 465,957.0"
Município,Alter do Chão,2010," 14,681.6"
Município,Alter do Chão,2011," 12,695.6"
Município,Alter do Chão,2012," 12,205.9"
Município,Alter do Chão,2013," 12,422.1"
Município,Alter do Chão,2014," 7,232.2"
Município,Alter do Chão,2015," 6,184.4"
Município,Alter do Chão,2016," 7,346.0"
Município,Alter do Chão,2017," 7,225.2"
Município,Alter do Chão,2018," 7,913.8"
Município,Alter do Chão,2019," 4,811.6"
Município,Alter do Chão,2020," 5,567.3"
Município,Arronches,2010," 5,331.3"
Município,Arronches,2011," 5,280.1"
Município,Arronches,2012," 4,866.9"
Município,Arronches,2013," 5,443.2"
Município,Arronches,2014," 6,303.1"
Município,Arronches,2015," 6,699.7"
Município,Arronches,2016," 4,897.8"
Município,Arronches,2017," 5,052.2"
Município,Arronches,2018," 6,230.9"
Município,Arronches,2019," 6,836.8"
Município,Arronches,2020," 5,844.2"
Município,Avis,2010," 12,411.2"
Município,Avis,2011," 14,191.0"
Município,Avis,2012," 12,317.9"
Município,Avis,2013," 13,516.1"
Município,Avis,2014," 22,072.2"
Município,Avis,2015," 20,069.2"
Município,Avis,2016," 25,058.3"
Município,Avis,2017," 24,177.9"
Município,Avis,2018," 25,870.2"
Município,Avis,2019," 25,284.5"
Município,Avis,2020," 24,108.5"
Município,Campo Maior,2010," 116,627.9"
Município,Campo Maior,2011," 106,929.4"
Município,Campo Maior,2012," 98,076.6"
Município,Campo Maior,2013," 106,600.1"
Município,Campo Maior,2014," 120,434.9"
Município,Campo Maior,2015," 114,836.4"
Município,Campo Maior,2016," 116,294.0"
Município,Campo Maior,2017," 129,090.0"
Município,Campo Maior,2018," 134,114.3"
Município,Campo Maior,2019," 135,171.3"
Município,Campo Maior,2020," 102,630.6"
Município,Castelo de Vide,2010," 5,834.3"
Município,Castelo de Vide,2011," 5,506.2"
Município,Castelo de Vide,2012," 4,194.0"
Município,Castelo de Vide,2013," 3,916.0"
Município,Castelo de Vide,2014," 3,700.9"
Município,Castelo de Vide,2015," 4,912.6"
Município,Castelo de Vide,2016," 4,999.3"
Município,Castelo de Vide,2017," 4,896.2"
Município,Castelo de Vide,2018," 4,792.3"
Município,Castelo de Vide,2019," 4,795.4"
Município,Castelo de Vide,2020," 4,813.3"
Município,Crato,2010," 6,897.8"
Município,Crato,2011," 6,312.0"
Município,Crato,2012," 4,998.0"
Município,Crato,2013," 5,749.3"
Município,Crato,2014," 6,000.2"
Município,Crato,2015," 6,377.2"
Município,Crato,2016," 6,726.4"
Município,Crato,2017," 8,083.3"
Município,Crato,2018," 7,576.6"
Município,Crato,2019," 7,637.5"
Município,Crato,2020," 8,084.4"
Município,Elvas,2010," 64,891.3"
Município,Elvas,2011," 53,867.6"
Município,Elvas,2012," 45,265.1"
Município,Elvas,2013," 44,435.3"
Município,Elvas,2014," 52,727.0"
Município,Elvas,2015," 56,670.0"
Município,Elvas,2016," 62,690.9"
Município,Elvas,2017," 71,964.6"
Município,Elvas,2018," 78,196.4"
Município,Elvas,2019," 86,318.6"
Município,Elvas,2020," 81,592.1"
Município,Fronteira,2010," 9,182.2"
Município,Fronteira,2011," 7,770.6"
Município,Fronteira,2012," 5,754.8"
Município,Fronteira,2013," 7,326.0"
Município,Fronteira,2014," 8,210.0"
Município,Fronteira,2015," 10,243.4"
Município,Fronteira,2016," 10,051.7"
Município,Fronteira,2017," 11,689.7"
Município,Fronteira,2018," 11,300.8"
Município,Fronteira,2019," 10,885.6"
Município,Fronteira,2020," 10,849.6"
Município,Gavião,2010," 8,614.9"
Município,Gavião,2011," 7,348.1"
Município,Gavião,2012," 4,882.2"
Município,Gavião,2013," 4,410.3"
Município,Gavião,2014," 4,964.6"
Município,Gavião,2015," 6,088.1"
Município,Gavião,2016," 6,431.8"
Município,Gavião,2017," 7,119.9"
